date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_purchase_kwh,final_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,start_soc_kwh,end_soc_kwh
2025-03-07,18194.602955313916,0.0,0.0,18194.602955313916,42774.72551425884,42774.72551425884,0.0,16460.1845151175,13332.749457245176,18725.004923053173,10800.0,10800.0
2025-03-08,15506.123171979396,0.0,0.0,15506.123171979396,37357.8594866386,37357.8594866386,0.0,19563.17691017421,15846.173297241116,14577.716357038833,10800.0,10800.0
2025-03-09,39668.20912974057,0.0,16887.848336862,56556.05746660257,66072.18039242172,66072.18039242172,2849.588801874447,24068.382816795944,19658.31269414381,1178.1740216440317,10800.0,10618.974874956562
2025-03-10,46324.12145892334,0.0,5636.928431292536,51961.04989021588,72014.31896313032,72014.31896313032,875.0443040703115,22643.514185891385,18178.32387803292,382.1015093421656,10618.974874956562,10800.0
2025-03-11,46118.22449075405,0.0,278.6925007184943,46396.91699147254,73524.16367167249,73524.16367167249,42.17820669216712,22119.83950622254,17917.07000004026,5424.653572182382,10800.0,10800.0
2025-03-12,44763.93048940269,0.0,0.0,44763.93048940269,72117.12785072465,72117.12785072465,0.0,22650.6945983095,18347.062624630697,5377.961193712523,10800.0,10800.0
2025-03-13,44514.369046309956,0.0,13446.420218471894,57960.78926478185,70425.270903483,70425.270903483,2055.0370983723838,21838.679504227028,17689.33039842389,785.3408793855824,10800.0,10800.0
2025-03-14,17788.97766519957,0.0,0.0,17788.97766519957,42924.35135577801,42924.35135577801,0.0,19890.527105385114,16111.326955361945,23115.72522242151,10800.0,10800.0
2025-03-15,15380.428881318096,0.0,0.0,15380.428881318096,36458.589986117535,36458.589986117535,0.0,19873.391319823844,16097.446969057313,11758.520485351008,10800.0,10800.0
2025-03-16,38590.16919955732,0.0,25813.021609622865,64403.19080918019,64041.139911267965,64041.139911267965,4230.211871773935,21344.34791708221,17522.890468106558,1098.847400732927,10800.0,10540.034827477817
2025-03-17,43258.48488371501,0.0,0.0,43258.48488371501,71421.02849852575,71421.02849852575,0.0,20861.151349340045,16663.56393769548,9365.309653547843,10540.034827477817,10800.0
2025-03-18,41766.626117575295,0.0,3256.024794280419,45022.650911855715,68031.91318312893,68031.91318312893,625.8943900303709,22401.79567668165,18145.45449811214,3275.5080279231343,10800.0,10800.0
2025-03-19,42283.23507651475,0.0,0.0,42283.23507651475,69557.48336871024,69557.48336871024,0.0,23182.30162779309,18777.664318512412,5687.375609429562,10800.0,10800.0
2025-03-20,42080.44252625854,0.0,756.7844317954065,42837.22695805395,68701.02241300496,68701.02241300496,114.42159537275575,23681.379833774467,19181.91766535732,2107.0200232939046,10800.0,10800.0
2025-03-21,16612.747199930724,0.0,0.0,16612.747199930724,39952.38375715766,39952.38375715766,0.0,18434.48059199364,14931.929279514852,24416.367928012198,10800.0,10800.0
2025-03-22,14347.701312946076,0.0,0.0,14347.701312946076,34978.26685662667,34978.26685662667,0.0,19581.509794238686,15861.022933333334,15376.58026238799,10800.0,10800.0
2025-03-23,36195.00702245512,0.0,15000.799060114372,51195.806082569485,60994.78495224756,60994.78495224756,2679.8555126568385,22080.84468383328,18010.42174607185,834.4974104763091,10800.0,10661.180497592337
2025-03-24,40706.96577644613,0.0,0.0,40706.96577644613,66838.72554696664,66838.72554696664,0.0,21907.985686519107,17620.53085391358,4552.773631027783,10661.180497592337,10800.0
2025-03-25,40493.23250746299,0.0,0.0,40493.23250746299,66298.45208577754,66298.45208577754,0.0,23184.528328539793,18779.467946117227,943.2669866883057,10800.0,10800.0
2025-03-26,40346.48076894287,0.0,0.0,40346.48076894287,66941.8792139658,66941.8792139658,0.0,20042.20537727311,16234.186355591217,7541.305325617247,10800.0,10800.0
2025-03-27,39474.55758750416,0.0,0.0,39474.55758750416,65350.71256808859,65350.71256808859,0.0,21661.436824080094,17545.76382750488,2518.0501715133705,10800.0,10800.0
2025-03-28,15570.96067083178,0.0,0.0,15570.96067083178,37520.39156971454,37520.39156971454,0.0,18377.47455120179,14885.75438647345,23206.790638319533,10800.0,10800.0
2025-03-29,13447.793504820722,0.0,0.0,13447.793504820722,33769.23748870859,33769.23748870859,0.0,19807.679305146157,16044.22023716839,22298.569237397485,10800.0,10800.0
2025-03-30,33158.62745451118,0.0,16436.14869271418,49594.77614722536,56833.29322468912,56833.29322468912,2795.2890344670313,21692.698220229984,17662.787810688824,253.05214961499166,10800.0,10698.108608552739
2025-03-31,38073.85215259423,0.0,0.0,38073.85215259423,63274.22729325541,63274.22729325541,0.0,20974.892306744732,16897.960516160696,2245.9060193380465,10698.108608552739,10800.0
2025-04-01,39094.74458121557,0.0,5409.872264148811,44504.616845364384,63823.5638391278,63823.5638391278,822.169935014138,20771.5488007027,16824.954528569186,490.2879853417588,10800.0,10800.0
2025-04-02,38575.14259262959,0.0,6738.30596079748,45313.44855342707,64480.21498862926,64480.21498862926,1261.7076161278692,22866.385152445873,18521.771973481154,961.974025792418,10800.0,10800.0
2025-04-03,39669.77636794638,0.0,0.0,39669.77636794638,66439.27914646914,66439.27914646914,0.0,24613.623531503792,19937.035060518072,5899.160408816753,10800.0,10800.0
2025-04-04,14622.040498096314,0.0,0.0,14622.040498096314,35679.2041003406,35679.2041003406,0.0,17798.330690380782,14416.647859208435,25866.719019168253,10800.0,10800.0
2025-04-05,13209.056149009117,0.0,0.0,13209.056149009117,32596.000012997752,32596.000012997752,0.0,19345.767134311493,15670.071378792312,16876.18927414524,10800.0,10800.0
2025-04-06,34533.795038668715,0.0,6173.041652369886,40706.8366910386,58406.161641937986,58406.161641937986,1056.3738926211563,22198.98380824259,18008.3026099411,861.7780695909889,10800.0,10769.860305261554
2025-04-07,37623.00752483099,0.0,0.0,37623.00752483099,62999.38365132014,62999.38365132014,0.0,19884.45657618607,16079.284101446112,5951.491893246848,10769.860305261554,10800.0
2025-04-08,36871.919360965854,0.0,3109.1625280043,39981.081888970155,62640.624153299235,62640.624153299235,591.1464755450753,21518.102978005278,17429.66341218428,4790.137446356661,10800.0,10800.0
2025-04-09,37333.02968564269,0.0,8903.311261656561,46236.34094729925,62543.92758744772,62543.92758744772,1373.1873699527137,22044.18427943424,17855.789266341733,594.4089276412614,10800.0,10800.0
2025-04-10,38193.340213932286,0.0,0.0,38193.340213932286,64927.06522607412,64927.06522607412,0.0,22720.329376293404,18403.466794797656,6149.56474457837,10800.0,10800.0
2025-04-11,14164.280789647906,0.0,0.0,14164.280789647906,35203.9298933689,35203.9298933689,0.0,19504.086420329193,15798.310000466645,26181.50330683968,10800.0,10800.0
2025-04-12,12052.222252994059,0.0,0.0,12052.222252994059,30633.307548313856,30633.307548313856,0.0,19412.930951103175,15859.566123651248,18054.78217086193,10800.0,10649.897718602577
2025-04-13,33083.37160355671,0.0,14865.076644800885,47948.4482483576,56309.9068455096,56309.9068455096,2376.769116922614,21607.93790382871,17440.671930726312,243.05150599647936,10649.897718602577,10718.517464574736
2025-04-14,35988.52636557516,0.0,0.0,35988.52636557516,61098.54423593331,61098.54423593331,0.0,21204.332234885143,17102.174828374227,4468.3550294223905,10718.517464574736,10800.0
2025-04-15,35508.682254215964,0.0,0.0,35508.682254215964,61600.73370314207,61600.73370314207,0.0,21007.593405602718,17016.15065853821,7469.862122744224,10800.0,10800.0
2025-04-16,35967.79523214183,0.0,0.0,35967.79523214183,60191.25429186084,60191.25429186084,0.0,20638.196289592495,16716.938994569915,490.4050468382634,10800.0,10800.0
2025-04-17,36143.51749988438,0.0,0.0,36143.51749988438,61949.378775914505,61949.378775914505,0.0,21151.888065681323,17133.029333201874,5062.177693435062,10800.0,10800.0
2025-04-18,13613.610849414497,0.0,0.0,13613.610849414497,34137.55696552021,34137.55696552021,0.0,18577.244023170326,15047.56765876797,24253.763417784525,10800.0,10800.0
2025-04-19,12012.967957566056,0.0,0.0,12012.967957566056,31084.168099612147,31084.168099612147,0.0,19340.7242300058,15665.986626304693,20624.751245911037,10800.0,10800.0
2025-04-20,31908.61021532491,0.0,9609.6276019689,41518.237817293804,54484.48614150288,54484.48614150288,1514.8617991854649,21250.634856767763,17287.241770809378,78.20997139662813,10800.0,10717.524959080572
2025-04-21,34627.088130681186,0.0,0.0,34627.088130681186,59833.99994613492,59833.99994613492,0.0,20397.765013037817,16447.962123733152,7367.28667349693,10717.524959080572,10800.0
2025-04-22,34818.81792611969,0.0,0.0,34818.81792611969,58590.21540843233,58590.21540843233,0.0,20734.57510633542,16795.005836131688,2497.716821561924,10800.0,10800.0
2025-04-23,35306.499199038066,0.0,0.0,35306.499199038066,60437.40657537053,60437.40657537053,0.0,20785.1513866719,16835.972623204238,5088.311095236205,10800.0,10800.0
2025-04-24,34541.495110166405,0.0,0.0,34541.495110166405,59443.423400260646,59443.423400260646,0.0,21495.984929001028,17411.747792490838,8269.079563750447,10800.0,10800.0
2025-04-25,12754.059432538343,0.0,0.0,12754.059432538343,33060.91984340992,33060.91984340992,0.0,18504.25616150129,14988.447490816048,27544.753522724677,10800.0,10800.0
2025-04-26,11426.844749534936,0.0,0.0,11426.844749534936,29676.779244093414,29676.779244093414,0.0,20584.9892712956,16674.253442251054,25695.84978171553,10800.0,10799.542074998206
2025-04-27,29321.224775929397,0.0,18489.859170908832,47811.08394683823,50516.96079905964,50516.96079905964,3024.92794893255,23655.226576397712,19284.93170602449,598.1226942856372,10799.542074998206,10661.544098173385
2025-04-28,33449.98363352826,0.0,26771.29482025546,60221.27845378372,56601.69411163589,56601.69411163589,4170.482899146946,17700.812763762202,14213.048027003424,662.4449573573871,10661.544098173385,10800.0
2025-04-29,34448.6172306737,0.0,130.2129848904667,34578.830215564165,60273.56384376783,60273.56384376783,19.675579463654685,19672.383724860483,15934.630817136993,9122.27279884133,10800.0,10800.0
2025-04-30,33262.721815924015,0.0,0.0,33262.721815924015,57370.08137994967,57370.08137994967,0.0,19037.40590525024,15420.298783252696,5496.1198246188005,10800.0,10800.0
2025-05-01,33523.572311161086,0.0,12642.449042667926,46166.02135382901,56617.113847960885,56617.113847960885,1965.6559188996898,24262.17386129577,20186.504558653236,3495.72166421804,10800.0,10206.506965551494
2025-05-02,14533.531368613392,0.0,0.0,14533.531368613392,34195.73602599766,34195.73602599766,0.0,21022.501761249878,16494.08269560875,15376.9968770232,10206.506965551494,10800.0
2025-05-03,12731.506462005118,0.0,1545.7506557041684,14277.257117709287,30989.25686621663,30989.25686621663,347.3862626384931,20325.102408378723,16547.715785775523,18692.084856251924,10800.0,10706.241294456937
2025-05-04,31775.504980510617,0.0,16827.50614870927,48603.011129219885,52537.32659324853,52537.32659324853,2698.937757366487,20566.057894692887,17095.453287796605,30.99241038539526,10706.241294456937,10220.745302128755
2025-05-05,35171.9441631544,0.0,12697.58222004488,47869.526383199285,59019.40770932407,59019.40770932407,1979.7519436778362,23199.531171131515,18493.687906731975,1217.3095886023802,10220.745302128755,10551.78123755603
2025-05-06,36106.22527658631,0.0,5190.71340731107,41296.93868389738,59780.867688740764,59780.867688740764,852.9620908593027,24318.87738732713,19856.6377431034,3301.50776870967,10551.78123755603,10375.840060479997
2025-05-07,36076.6924338026,0.0,11698.924636746178,47775.617070548775,59931.069736267156,59931.069736267156,1742.6333960593831,21610.459936438005,17295.645317074785,2291.042562963325,10375.840060479997,10607.870317635547
2025-05-08,36912.66261034869,0.0,1949.7004733627466,38862.36308371144,60249.38193614573,60249.38193614573,305.6139167500245,21788.08089119786,17641.204492429708,581.6070541276024,10607.870317635547,10615.804794791731
2025-05-09,15783.255001010808,0.0,0.0,15783.255001010808,36283.98841069519,36283.98841069519,0.0,18799.81993888163,15062.078465806677,24046.86108762023,10615.804794791731,10800.0
2025-05-10,13949.604215986357,0.0,0.0,13949.604215986357,32536.52603276865,32536.52603276865,0.0,20409.533440385254,16531.722086712056,16537.669395762117,10800.0,10800.0
2025-05-11,32437.25497875123,0.0,33773.10250125046,66210.3574800017,53489.21653831844,53489.21653831844,5096.798727874242,17504.540585435876,14512.265970892573,109.66156831604451,10800.0,10429.34655923387
2025-05-12,37753.37314439217,0.0,2319.0356141374536,40072.40875852962,61881.37382521099,61881.37382521099,356.3264683259718,17544.249347838893,13877.253875059989,6639.509587424722,10429.34655923387,10800.0
2025-05-13,36230.14338028675,0.0,422.73954004330346,36652.88292033005,59929.58904491896,59929.58904491896,65.77506828353803,21639.45185506251,17527.956002600637,2754.6554940739607,10800.0,10800.0
2025-05-14,36505.382614716786,0.0,543.1786585621662,37048.56127327895,61095.46201256347,61095.46201256347,78.7911774606199,19874.39040372601,16168.757687250647,4454.4716902154,10800.0,10721.665044186027
2025-05-15,37300.661468175254,0.0,0.0,37300.661468175254,60720.65061292576,60720.65061292576,0.0,20592.553487875073,16609.466864946236,3972.5057066635923,10721.665044186027,10800.0
2025-05-16,16535.45285224833,0.0,0.0,16535.45285224833,37257.35767004447,37257.35767004447,0.0,17268.996545933005,13987.887202205737,31260.74179298387,10800.0,10800.0
2025-05-17,14023.249322045336,0.0,0.0,14023.249322045336,32384.544969265247,32384.544969265247,0.0,20969.74602405417,17005.46853992738,17971.468401805127,10800.0,10777.806377284998
2025-05-18,32214.97844260993,0.0,24375.78466231867,56590.7631049286,53554.210830700395,53554.210830700395,3716.0037627818474,19049.250754728244,15556.705026569345,101.50076532334629,10777.806377284998,10636.904249241143
2025-05-19,36763.4134013017,0.0,550.829460833334,37314.242862135034,61625.49453633396,61625.49453633396,79.23650000000009,18975.536399508142,15223.39830791863,10437.376394744455,10636.904249241143,10800.0
2025-05-20,35700.99541088106,0.0,1217.8312749055146,36918.826685786575,59361.671394502584,59361.671394502584,182.56097905091212,21901.059246753757,17739.85798987054,855.636300003628,10800.0,10800.0
2025-05-21,37435.74997730563,0.0,0.0,37435.74997730563,61469.42662641217,61469.42662641217,0.0,18633.827665658635,15093.400409183494,6566.384086603696,10800.0,10800.0
2025-05-22,37302.592087880155,0.0,0.0,37302.592087880155,60491.43851779749,60491.43851779749,0.0,17939.51108642927,14531.00398000771,6266.3005947092715,10800.0,10800.0
2025-05-23,16015.826257589986,0.0,0.0,16015.826257589986,36735.299679060205,36735.299679060205,0.0,19523.32645055101,15813.89442494632,26604.918770122185,10800.0,10800.0
2025-05-24,14262.18346807842,0.0,0.0,14262.18346807842,32545.994402049484,32545.994402049484,0.0,19581.07636811496,15860.671858173117,25071.088508774308,10800.0,10800.0
2025-05-25,32731.25475743685,0.0,4709.491864065667,37440.74662150252,53811.592798353304,53811.592798353304,749.6660202965409,22365.282479049245,18151.326564402734,1802.29272067,10800.0,10760.613604030179
2025-05-26,36509.10473458338,0.0,0.0,36509.10473458338,59961.41222692725,59961.41222692725,0.0,20610.879808579717,16659.364888576747,1430.0643569242718,10760.613604030179,10800.0
2025-05-27,37494.0801761674,0.0,0.0,37494.0801761674,61968.63345117238,61968.63345117238,0.0,19271.403998094152,15609.837238456259,8916.699391534497,10800.0,10800.0
2025-05-28,36790.92012158931,0.0,0.0,36790.92012158931,60227.65571702513,60227.65571702513,0.0,20943.853878148708,16964.52164130046,3974.4993801768837,10800.0,10800.0
2025-05-29,37646.54152993702,0.0,119.80442173333444,37766.34595167036,61574.437691132116,61574.437691132116,17.817433333333497,20245.57560103552,16398.916236838777,3635.472260268703,10800.0,10800.0
2025-05-30,16706.765440276522,0.0,0.0,16706.765440276522,36519.22770331918,36519.22770331918,0.0,18101.552718733394,14662.257702174047,26483.699420093162,10800.0,10800.0
2025-05-31,13887.64754307428,0.0,0.0,13887.64754307428,32979.96810041543,32979.96810041543,0.0,20789.37026536985,16958.665788109887,20760.08207315547,10800.0,10667.471252044104
2025-06-01,37093.52828020179,0.0,100451.44088544331,137544.9691656451,55972.47644578986,55972.47644578986,16770.51559598829,11820.507673547407,10302.34193176926,0.0,10667.471252044104,9858.88156738204
2025-06-02,44704.423008513804,0.0,42231.48078475821,86935.90379327201,68523.58298363416,68523.58298363416,6267.752481628479,21567.09226626272,17175.992329690143,1759.4280786900706,9858.88156738204,10184.828685140548
2025-06-03,45401.892588017,0.0,27688.105368916185,73089.99795693319,68595.01535252342,68595.01535252342,4259.986821032163,21667.08624406249,17377.663039066487,373.21213522624873,10184.828685140548,10376.691816945136
2025-06-04,46612.48922479362,0.0,27146.8021093248,73759.29133411842,69943.8210562992,69943.8210562992,3958.0378177265334,21302.350229703792,17279.567434773824,233.8152624291015,10376.691816945136,10349.287651707638
2025-06-05,47811.95890357882,0.0,27967.68990113255,75779.64880471138,71823.3915158301,71823.3915158301,4174.455907401612,24202.673260032418,19622.579973132073,268.4361196647135,10349.287651707638,10328.8269489234
2025-06-06,22628.589071511404,0.0,0.0,22628.589071511404,43484.36310962004,43484.36310962004,0.0,20013.504393084517,15786.882812429521,8402.746128965042,10328.8269489234,10800.0
2025-06-07,19968.303198397538,0.0,0.0,19968.303198397538,39216.616489382664,39216.616489382664,0.0,21967.405513541555,17793.59846596866,3916.2962751431037,10800.0,10800.0
2025-06-08,45665.48213011141,0.0,14852.148899652075,60517.63102976349,69780.91084708666,69780.91084708666,2236.59070953284,21902.793161009846,18136.737166907657,3066.5222958506406,10800.0,10360.58365945591
2025-06-09,50670.311945770736,0.0,12603.777848491418,63274.08979426215,74972.50669178853,74972.50669178853,1782.541573529626,22943.345136957116,18188.634854445583,1067.6252494732912,10360.58365945591,10800.0
2025-06-10,52523.1099116665,0.0,318.36304946796383,52841.47296113447,77672.73318330529,77672.73318330529,45.74819650864572,24119.013688047788,19629.998186021265,1611.0216444540893,10800.0,10696.003223663824
2025-06-11,53039.71000330243,0.0,23530.16225347283,76569.87225677527,79345.16066508487,79345.16066508487,3598.246939154458,26243.288695378807,21163.466744554273,1779.1393367481437,10696.003223663824,10800.0
2025-06-12,55851.8547607744,0.0,99.68177288798336,55951.53653366238,81941.05132724522,81941.05132724522,14.207778347774138,23871.539490685016,19335.946987454867,4967.275169029506,10800.0,10800.0
2025-06-13,27887.9838307624,0.0,0.0,27887.9838307624,54200.54419253941,54200.54419253941,0.0,13850.047908324663,11218.538805742977,23223.721389957725,10800.0,10800.0
2025-06-14,23045.542801537908,0.0,0.0,23045.542801537908,43910.033474894626,43910.033474894626,0.0,17302.385457512108,14014.9322205848,14429.23748796732,10800.0,10800.0
2025-06-15,46020.42921134121,0.0,37378.40391073866,83398.83312207987,69261.63487360728,69261.63487360728,5442.404606307552,19635.01668205789,16006.582085543057,448.6305500666757,10800.0,10686.42380769315
2025-06-16,56577.13547627599,0.0,232.77177294906593,56809.907249225056,82110.11128796739,82110.11128796739,34.307644148726354,22702.07983441766,18286.466092802144,5034.752373833929,10686.42380769315,10800.0
2025-06-17,57311.47630274162,0.0,389.034205397204,57700.510508138825,83655.81925422563,83655.81925422563,55.52726663079977,23961.615126913133,19408.908252799636,4521.628430076268,10800.0,10800.0
2025-06-18,58768.25604010928,0.0,0.0,58768.25604010928,84909.52017034648,84909.52017034648,0.0,18986.92458127437,15379.408910832235,10373.613599904347,10800.0,10800.0
2025-06-19,56298.16382621664,0.0,499.63741860640823,56797.801244823044,83250.02989791286,83250.02989791286,72.41485122455288,22081.522442060123,17886.033178068705,10867.451285145993,10800.0,10800.0
2025-06-20,28079.553863190242,0.0,0.0,28079.553863190242,55192.8675552659,55192.8675552659,0.0,14354.921445715507,11627.486371029558,30064.851630579953,10800.0,10800.0
2025-06-21,21351.447013292298,0.0,0.0,21351.447013292298,43246.01673037906,43246.01673037906,0.0,20649.04387087476,16725.725535408557,19987.957994912853,10800.0,10800.0
2025-06-22,47595.21788810604,0.0,7592.54538774338,55187.76327584942,71858.68482084945,71858.68482084945,1106.0673274829405,23982.1629798797,19452.464789347883,977.7128578005787,10800.0,10770.096915949634
2025-06-23,56281.49371545595,0.0,0.0,56281.49371545595,83197.3053597496,83197.3053597496,0.0,20719.837244899474,16756.155392723256,12172.337507573393,10770.096915949634,10800.0
2025-06-24,57608.37218222383,0.0,4016.763627364291,61625.13580958812,82817.58969796414,82817.58969796414,567.9845619555527,26853.834686590715,21751.60609613848,2014.5534194674726,10800.0,10800.0
2025-06-25,58956.2776456726,0.0,0.0,58956.2776456726,86454.05858082295,86454.05858082295,0.0,20793.408659421068,16842.661014131067,12065.889568866296,10800.0,10800.0
2025-06-26,56505.23520518323,0.0,68.08873798288374,56573.32394316611,84551.41537199738,84551.41537199738,9.65181628504979,21501.027954202367,17415.832642903915,12928.48804365065,10800.0,10800.0
2025-06-27,25540.159465201115,0.0,0.0,25540.159465201115,52679.57686983202,52679.57686983202,0.0,17678.98345367099,14319.976597473507,29548.924146967875,10800.0,10800.0
2025-06-28,21896.834964359507,0.0,0.0,21896.834964359507,43791.61306555553,43791.61306555553,0.0,19577.30109439891,15857.613886463121,18294.999740953077,10800.0,10800.0
2025-06-29,52072.29732178155,0.0,39.57112959144159,52111.868451373,77258.93755899229,77258.93755899229,5.72664682944162,23147.31824710286,18749.32778015332,3598.9052055388584,10800.0,10800.0
2025-06-30,57735.80465941127,0.0,0.0,57735.80465941127,85269.95443587747,85269.95443587747,0.0,22467.77441093466,18198.89727285707,11123.393314466566,10800.0,10800.0
2025-07-01,63242.91326669061,0.0,8097.311952357572,71340.22521904818,86145.10841965915,86145.10841965915,1074.1918426555112,25116.20126794107,20846.27984207016,4082.8348031104333,10800.0,10242.047983291232
2025-07-02,62750.74214942726,0.0,5185.378433250736,67936.12058267799,85789.4155812457,85789.4155812457,645.8645141247786,19977.695590437448,16020.18955821477,9573.00769648114,10242.047983291232,10421.763394446289
