date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_purchase_kwh,final_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,start_soc_kwh,end_soc_kwh
2025-02-11,54696.482164382884,-142.43090693264247,379.445151390383,54933.49640884063,86996.73683042993,82301.46842512264,78.84119841423099,23513.59454982877,19046.01158536131,2692.1295257360857,10800.0,10800.0
2025-02-12,54712.439293130716,-766.6803926981406,11.137071067084179,53956.89597149966,86905.17081509053,81705.94137714067,2.377683831572199,23180.268247135235,18776.01728017954,2037.3319606832113,10800.0,10800.0
2025-02-13,49827.31187168637,1091.8266895389716,0.0,50919.138561225336,80540.79386785717,79195.53885887118,0.0,22881.66846921975,18534.151460068002,3518.542833052779,10800.0,10800.0
2025-02-14,29026.73401703919,-4493.822724306251,6844.483192710397,31377.394485443336,51849.19901502128,40138.978721929365,1309.623153413596,16627.771321440523,14447.839182405995,9466.867919641772,10800.0,9711.839542178699
2025-02-15,23915.075016815797,-1340.3929351922452,1301.2228388787332,23875.904920502286,44896.94547639745,40995.34983105988,271.6986017990707,18903.859759805833,14666.958294128843,7750.055867181967,9711.839542178699,10428.692999194116
2025-02-16,46478.443202900286,8905.482042544707,5368.834145358315,60752.7593908033,76634.40296436573,81719.84957958192,1121.4406953042076,22376.206438173467,17790.550914195206,2878.2556509078695,10428.692999194116,10800.0
2025-02-17,52103.781226014136,-1622.8201183910237,1.3528782501600831,50482.313985873276,84328.5485775173,77226.61066472364,0.28882968619984695,21253.18097374074,17215.07658873,2004.9319427324565,10800.0,10800.0
2025-02-18,46109.30178863048,5234.336257689097,45.722300020508754,51389.36034634009,74577.25815982756,78497.41155648427,9.828917655447071,21143.91669151863,17126.572520130092,2398.5085194178478,10800.0,10800.0
2025-02-19,46805.290678954545,4628.937481023391,938.423742025582,52372.65190200352,75671.15008084402,79868.53406741488,199.83436340181774,23606.933857824122,19121.616424837543,2703.7236144967837,10800.0,10800.0
2025-02-20,48840.14897403502,1471.8916415073477,131.77193300839846,50443.81254855077,79319.6562433892,78339.15301417618,28.132351197352364,21186.92472925729,17161.4090306984,3348.6359334813096,10800.0,10800.0
2025-02-21,25239.744360318684,-3011.877610915507,4008.069528899182,26235.936278302357,45841.540955553006,38588.44727817024,843.3158738664308,16253.140698797592,14106.237406375656,11724.597826281406,10800.0,9754.229510722656
2025-02-22,21586.15532846705,-1186.663563816668,567.013533574456,20966.505298224838,40453.08970071871,37637.04235001223,119.4669014139287,19834.735966543158,15454.280067420466,5531.290468970134,9754.229510722656,10434.069583477642
2025-02-23,42078.87936441803,11118.64596681035,1888.3854552670773,55085.91078649546,70714.01407751717,79150.69965930015,395.9507223662488,22824.864988194822,18158.80326556768,3348.7349757059337,10434.069583477642,10800.0
2025-02-24,46557.70553443606,2131.5317633965014,67.77906681087558,48757.016364643445,74999.12690025006,76013.17346361703,14.470338772603668,21407.298980880758,17339.91217451341,3757.2233793556316,10800.0,10800.0
2025-02-25,47685.44164933765,-363.028841362847,315.28898394275234,47637.701791917556,77623.90294648407,73494.40380943066,70.44509347134738,21373.88990319723,17312.850821589753,3682.4865879612107,10800.0,10800.0
2025-02-26,42716.79113257561,5181.861527652114,63.62449592149629,47962.27715614922,70142.3911638998,75207.31219326165,14.27206961248919,22456.299468531928,18189.60256951086,2140.0393305197395,10800.0,10800.0
2025-02-27,44438.765025531626,2505.809964243304,0.0,46944.57498977493,72483.64160234455,74247.77470187761,0.0,22746.31584825033,18424.515837082767,2969.3904907100587,10800.0,10800.0
2025-02-28,23229.4831482611,-2776.095788412,5339.7337064013755,25793.121066250475,41937.700441421664,35389.043943205164,1132.3885755650722,18382.23498915236,15783.465699589487,10630.069679207365,10800.0,9806.827379582142
2025-03-01,23032.868559925984,-641.5441671610768,1047.4973941151843,23438.821786880093,44221.14452378069,38882.00617808727,195.2757614211594,17312.629777718314,13398.971228719449,11504.85745717623,9806.827379582142,10500.448369840351
2025-03-02,44291.05366329257,9002.235266082553,0.0,53293.28892937512,74059.95922050028,79292.5204747011,0.0,22988.238972651696,18350.877100704187,2296.8515360869324,10500.448369840351,10800.0
2025-03-03,52009.30539756541,1816.1764155841502,0.0,53825.48181314956,83965.47638756623,78154.92370870255,0.0,23484.795249020863,19022.684151706897,1675.6659780552568,10800.0,10800.0
2025-03-04,46052.04621440968,2671.7230251860524,0.0,48723.769239595735,74824.19245055373,74205.04734420945,0.0,21312.18641406021,17262.870995388766,956.2739922046726,10800.0,10800.0
2025-03-05,48654.12164635872,646.2612333067877,14.952690000000366,49315.335569665505,79304.09114181172,72350.90813638063,3.286666666666747,20981.90961197456,16995.3467856994,2237.1599601054777,10800.0,10800.0
2025-03-06,44944.2602705939,3317.1034713236213,0.0,48261.36374191752,73628.18318869174,72191.42967658339,0.0,21126.690513569738,17112.61931599149,2236.7043456718093,10800.0,10800.0
2025-03-07,26157.982388353943,-2694.159450571079,3961.7795239524753,27425.60246173534,47511.963796489385,36884.48959025799,688.589432983121,14938.292840913186,12823.739021729285,14536.239670723877,10800.0,9995.86464378933
2025-03-08,19862.422318012876,-642.0395682102552,0.0,19220.382749802622,37183.84302926845,34582.819553469766,0.0,19674.728196901575,15445.761812142095,11290.713652043616,9995.86464378933,10541.162451953976
2025-03-09,40884.466120697005,7844.771025969017,1452.7167931807144,50181.95393984673,68938.83468924332,70958.48521205211,301.6785029582229,21591.961100008357,17256.534697765346,3591.2122627673216,10541.162451953976,10800.0
2025-03-10,44225.53025225094,2116.846996484677,0.0,46342.37724873562,72915.80511575346,74300.33844025874,0.0,21759.093729367174,17624.86592078741,2124.039181678976,10800.0,10800.0
2025-03-11,39774.062563867,6879.564239116427,11.290483403796834,46664.91728638723,64860.572938828205,71214.30961913214,2.327934722432337,21834.665155171948,17686.078775689282,3129.132374371915,10800.0,10800.0
2025-03-12,46503.43231252827,-441.39968680929996,0.0,46062.032625718966,75788.96871304163,68658.11754624904,0.0,21442.89760329249,17368.74705866692,2148.432318290139,10800.0,10800.0
2025-03-13,46136.38109658131,1435.3572215089434,0.0,47571.738318090254,74921.03949649143,74260.40736525372,0.0,19695.640179952385,15953.468545761429,2972.617714396095,10800.0,10800.0
2025-03-14,22908.618607436747,-2041.6572753815221,2897.3049492889213,23764.266281344146,41172.75891150784,34526.09414766899,484.48455169629244,17220.410031146646,14578.047988037215,16338.790672922518,10800.0,10100.537930212853
2025-03-15,19464.936960638574,-592.6340435357187,1539.5514671680487,20411.854384270904,36660.404890339196,34137.48514070973,302.5660810234631,19123.59608747541,15227.008944349811,9619.338928607598,10100.537930212853,10392.875581885372
2025-03-16,37972.23924433124,10070.128853437527,4540.065349302628,52582.433447071395,64032.10896713291,72405.813349442,868.3074187272489,21384.3378539468,16954.90168539375,5493.637666282872,10392.875581885372,10800.0
2025-03-17,40742.85342304187,3572.0965740718134,595.116255899989,44910.066253013676,68060.25381623549,65115.342539929465,115.83354999999786,20999.735122668637,17009.785449361596,3383.094983289092,10800.0,10800.0
2025-03-18,47397.436113661235,-1569.1646453910646,0.0,45828.27146827017,76994.73769574889,68390.15500833333,0.0,20651.003080981798,16727.31249559526,3340.506056280122,10800.0,10800.0
2025-03-19,38385.07303152481,5239.577804194408,0.0,43624.650835719214,62404.416134634725,67884.41595013911,0.0,20933.35276406051,16956.01573888902,4441.608474967627,10800.0,10800.0
2025-03-20,43434.59119417399,1777.7859820472781,0.0,45212.37717622127,71680.55131493685,67883.86096424673,0.0,21468.46228445005,17389.454450404544,1595.8913135345545,10800.0,10800.0
2025-03-21,21346.917562954837,-2764.22842287161,3775.7740927769537,22358.46323286018,38382.20315126731,31960.866197675783,750.8856089282731,18524.508009716876,15785.703854648176,17939.48313486869,10800.0,9932.386259136108
2025-03-22,19444.843569656787,-1164.2905630723494,0.0,18280.553006584436,36496.798211318055,33512.83076772901,0.0,19207.91365031329,14877.171297427478,13300.888681509863,9932.386259136108,10689.318213943096
2025-03-23,39403.26671455079,4988.269079582539,0.0,44391.53579413333,65792.40284031014,67336.87186992061,0.0,20608.0305765322,16592.891159539868,4552.012336261616,10689.318213943096,10800.0
2025-03-24,41598.76559598121,742.6272220419522,0.0,42341.39281802316,68544.71751293892,65862.59643423656,0.0,21071.7051407989,17068.081164047107,3860.475374151446,10800.0,10800.0
2025-03-25,45599.73288012696,-558.3012487829292,0.0,45041.431631344036,75011.20780362417,66795.395231743,0.0,20547.129266693446,16643.1747060217,1941.3159544045898,10800.0,10800.0
2025-03-26,38632.70684643928,2177.5214395429443,0.0,40810.22828598222,63635.26705559882,62971.82669922724,0.0,20339.27517859663,16474.81289466328,3514.8095486272205,10800.0,10800.0
2025-03-27,41083.44077103576,684.4279814786853,787.4261309708575,42555.29488348531,67527.87068046625,65407.99413330186,162.20033488964407,21158.63207376219,17138.491979747374,2833.064974176694,10800.0,10800.0
2025-03-28,20981.411990228007,-2457.6899086401468,3529.4481105178625,22053.170192105725,38682.02032310603,32969.382639168056,731.2573992541336,16806.6882173977,14244.462679260538,20316.53373361837,10800.0,10098.83864092399
2025-03-29,17351.7673147606,-536.9099211495322,0.0,16814.85739361107,33359.29902471021,31739.65786614948,0.0,20480.130296842042,15957.860317273648,19510.178703247755,10098.83864092399,10800.0
2025-03-30,35081.16834404115,6144.5760828662,1353.5992782739709,42579.34370518132,59408.62790945565,62374.42752074466,268.18102835887464,20947.246455019602,16967.269628565882,3317.0120226498293,10800.0,10800.0
2025-03-31,34518.516922673225,10212.16601916016,0.0,44730.68294183339,56230.027063086476,64471.99501365075,0.0,20734.835998009672,16795.217158387833,3580.986690695594,10800.0,10800.0
2025-04-01,41625.90945095781,2417.597527806909,0.0,44043.50697876472,70111.84437370115,67139.41294911111,0.0,18698.455935071725,15145.749307408101,3377.8548047808126,10800.0,10800.0
2025-04-02,40341.62084436655,5076.956859978207,0.0,45418.57770434476,66965.50150463189,68029.38632937822,0.0,19271.335416342525,15609.781687237448,3932.497200273139,10800.0,10800.0
2025-04-03,41309.41025798202,-169.58711779255844,0.0,41139.82314018946,67906.03362398743,64081.45679654125,0.0,20442.373321658677,16558.32239054353,4333.875598759437,10800.0,10800.0
2025-04-04,18755.648448849843,-1922.5047498062422,2106.399351075253,18939.543050118853,35012.93872934869,30547.90228804625,430.5460449392634,19110.44010825514,15934.361019501619,21371.56699423199,10800.0,10294.550520205605
2025-04-05,16526.007471013312,-37.190060682517014,0.0,16488.817410330794,32087.97567806863,30704.20438430187,0.0,20694.245919985875,16307.43466337361,14273.278144356269,10294.550520205605,10800.0
2025-04-06,34569.16696048503,6383.936727924885,176.3630458717029,41129.46673428162,59039.49523156289,62738.5573759655,35.40184012451029,20904.597048934935,16932.723609637294,4392.009510125717,10800.0,10800.0
2025-04-07,34252.90745907334,4409.986428351403,0.0,38662.89388742475,57032.474070444325,59925.197094441464,0.0,20607.739932963057,16692.26934570008,2767.007223845152,10800.0,10800.0
2025-04-08,39793.48125523837,268.63759644679453,0.0,40062.11885168516,66421.16137929271,61310.268495377524,0.0,20161.19609172077,16330.568834293827,3126.4476212839236,10800.0,10800.0
2025-04-09,38850.3412782254,2873.341979248389,0.0,41723.68325747379,64903.3388989597,66535.58769379127,0.0,20540.76670696317,16638.021032640165,3498.531002801602,10800.0,10800.0
2025-04-10,38656.48480019858,1381.4204831901623,0.0,40037.90528338874,63735.83829287744,62496.84435919745,0.0,20246.64318205818,16399.780977467126,4189.344254606403,10800.0,10800.0
2025-04-11,17599.44103526215,-1866.2851349019672,2385.912980257995,18119.068880618175,33139.04414740986,28747.928297198112,485.5032807437119,19804.287789585178,16720.476103846548,20832.96972553653,10800.0,10045.552228574941
2025-04-12,17080.186361194075,-646.9476543451178,0.0,16433.23870684896,32922.291403799274,30983.178449920495,0.0,19563.627576657804,15167.535342810264,17561.92566607295,10045.552228574941,10800.0
2025-04-13,33029.395021585966,7533.307488685855,0.0,40562.70251027182,55958.54984302833,62076.346317359654,0.0,20731.48731495986,16792.50472511749,3861.00524418396,10800.0,10800.0
2025-04-14,39277.41971869514,-1589.4639789506582,0.0,37687.95573974449,65403.32042408127,57463.76145321033,0.0,20073.949365510525,16259.898986063527,1121.6792737633352,10800.0,10800.0
2025-04-15,33482.97436401321,3578.8787801451444,0.0,37061.853144158355,56049.081025533575,57382.427828438544,0.0,19294.8336492397,15628.815255884154,3576.980601749671,10800.0,10800.0
2025-04-16,37160.229255734615,2096.8246921574837,0.0,39257.0539478921,63251.391740064544,62625.822874004414,0.0,19674.01774203044,15935.954371044652,3108.1675530186285,10800.0,10800.0
2025-04-17,34649.691429588434,3535.9527700023064,0.0,38185.64419959074,56833.45660854409,59961.00196272326,0.0,20484.207014702803,16592.20768190927,3200.6602799297248,10800.0,10800.0
2025-04-18,17776.869978535688,-1990.2481513336525,2074.738880587296,17861.360707789332,33480.37137620806,28809.563230524614,429.423002850279,19452.166984682168,16158.961962223191,19591.664027582585,10800.0,10352.548105965965
2025-04-19,15653.127944319738,-492.6922490704891,0.0,15160.435695249249,31249.784734311525,29827.28894124362,0.0,19670.559765798782,15530.446705666378,18902.496631111215,10352.548105965965,10800.0
2025-04-20,32009.577614436053,7003.251651602871,0.0,39012.82926603893,53717.07940210069,60018.86909057311,0.0,20551.093139529403,16646.385443018826,4156.416510729198,10800.0,10800.0
2025-04-21,37672.78172225971,-515.5505915057956,0.0,37157.23113075391,63521.3821698522,56597.0623393993,0.0,18458.607092502534,14951.471744927054,4573.016608490487,10800.0,10800.0
2025-04-22,33550.37787807231,4399.083442344497,0.0,37949.461320416805,56120.67494641476,58606.79587078427,0.0,19325.591980019963,15653.729503816172,2782.004077913809,10800.0,10800.0
2025-04-23,32887.237398047866,3522.964115656078,0.0,36410.20151370394,54902.32515465852,58251.80597894978,0.0,19356.75643101853,15678.97270912501,3174.105540389587,10800.0,10800.0
2025-04-24,34335.192143922744,1633.6008049870552,0.0,35968.7929489098,57554.18954970123,57116.40771568112,0.0,18394.746847648905,14899.744946595616,6531.299114627828,10800.0,10800.0
2025-04-25,17545.899007330223,-1723.3132649350098,860.276938775662,16682.862681170875,33018.76314919615,28314.54935131219,178.71703775387377,19277.091410520738,16037.002249598198,23252.819578143524,10800.0,10330.490881026222
2025-04-26,15512.931601164371,-655.4780989737558,0.0,14857.453502190616,30583.15367082104,28809.96951667442,0.0,20172.019194805616,16105.997794231625,24673.754482767094,10330.490881026222,10589.755051649474
2025-04-27,30509.40028351795,6930.644277342746,0.0,37440.0445608607,51585.03950293708,56802.82427325964,0.0,20763.30159585955,16629.05383913076,4095.1053331975313,10589.755051649474,10800.0
2025-04-28,40356.31733728842,-689.3169402124785,0.0,39667.00039707594,68956.85440663378,63804.01729615872,0.0,19455.018369015626,15758.564878902656,3485.5964893790933,10800.0,10800.0
2025-04-29,34994.9173586152,369.55953676804205,0.0,35364.476895383246,58839.599167779335,56566.53936717112,0.0,17774.376397204447,14397.2448817356,5756.194135035614,10800.0,10800.0
2025-04-30,33476.45360572553,1074.6630164519656,0.0,34551.1166221775,55487.09128730964,54698.00044789034,0.0,18612.58377735696,15076.192859659137,2904.755096859193,10800.0,10800.0
2025-05-01,34969.71953223934,2449.9622037058475,3749.956089611328,41169.637825556514,58548.1287619839,57354.75031885105,578.6308902903356,19591.306238326826,16119.616376629254,3450.312547443822,10800.0,10521.490751572755
2025-05-02,19604.08787726443,-1001.4898946017222,6084.081088152401,24686.679070815106,36392.70074405459,32317.850179932477,1038.5764708014674,17496.807812956788,14604.101871653196,16173.400626097016,10521.490751572755,10041.83792584143
2025-05-03,16501.160019316158,727.740595644913,2198.1461957062443,19427.046810667318,32434.41202417424,31940.41776505122,383.84730816299896,19482.302432231845,15160.22534753557,19135.016338517948,10041.83792584143,10731.21528425501
2025-05-04,32599.46988475869,7263.059338102008,0.0,39862.5292228607,55641.8301488017,58339.07887284319,0.0,18131.89293646168,14624.927034363478,3097.4456374116444,10731.21528425501,10800.0
2025-05-05,38216.283528273576,1941.3757560097092,0.0,40157.65928428328,62854.241180296376,60501.402611580554,0.0,18988.593383690673,15380.760640789442,1817.5630686793263,10800.0,10800.0
2025-05-06,32980.660906978344,5875.516183984559,0.0,38856.177090962905,54640.42220467082,59204.315433729425,0.0,20901.63122262366,16930.321290325166,2362.9231347642626,10800.0,10800.0
2025-05-07,35500.62721384643,4590.248261441851,0.0,40090.87547528828,58722.39489923479,62178.43926197088,0.0,20105.488061587504,16285.445329885877,3290.550580269258,10800.0,10800.0
2025-05-08,39067.08783082231,1450.4120465540193,243.22893262500048,40760.72881000133,66316.7061434899,61638.79232663938,35.999250000000075,19233.912953629275,15579.469492439714,2193.8357154498176,10800.0,10800.0
2025-05-09,20175.786342447787,-2152.5746414308533,4225.882700541805,22249.09440155874,36689.694207922956,31760.87217870333,750.4663954189099,18052.369391230466,14959.75250202647,20919.335834918238,10800.0,10425.185227633563
2025-05-10,17582.945708702995,369.5318723386057,719.8487135133112,18672.32629455491,33536.655418195485,32071.54067119525,144.96264423159192,18589.55979467565,15059.088036276175,16564.98627369403,10425.185227633563,10423.469002534795
2025-05-11,32143.325203245193,10536.814785535511,67.02547923157007,42747.165468012274,54975.21054338565,63225.44010630754,9.942220460071212,19450.465804969703,15415.999404306782,3716.836842771355,10423.469002534795,10800.0
2025-05-12,33722.73513604306,6134.646427823245,0.0,39857.38156386631,55280.90512797734,59128.744820516644,0.0,17759.246705701422,14384.989831618153,3823.292713100042,10800.0,10800.0
2025-05-13,39195.450333028115,1705.2967252644526,0.0,40900.74705829257,65540.70830479513,61200.80787307073,0.0,18160.58542864434,14710.074197201917,4621.083874961648,10800.0,10800.0
2025-05-14,38219.298765998894,2743.193258157944,0.0,40962.49202415684,62962.505249375696,62342.74500189915,0.0,17465.780147375626,14147.28191937426,6010.097990564449,10800.0,10800.0
2025-05-15,38165.939551565374,1593.7224587936053,0.0,39759.66201035898,61525.51994180794,60376.807458831,0.0,18626.558006330615,15087.5119851278,4072.7031542948575,10800.0,10800.0
2025-05-16,20832.457280492672,-3128.491561276742,4396.142134209175,22100.107853425103,36422.64185605397,29416.244530426688,919.8234396473713,18132.87900532757,15630.50063578016,25118.183067193313,10800.0,9752.368176150185
2025-05-17,18114.1820977525,-1002.6564893995863,889.8942754884054,18001.419883841318,33579.278132451844,31377.14122743446,145.5740676408319,20265.27452963623,15588.968495492438,16397.610177598166,9752.368176150185,10670.039146720084
2025-05-18,34603.307739707925,6585.812383742633,0.0,41189.12012345056,59066.17500487856,62421.35333252077,0.0,18951.136929368433,15233.45614483651,5027.50444798884,10670.039146720084,10800.0
2025-05-19,36589.54325343679,1213.1167211948668,448.3729070611085,38251.03288169276,60755.122169236376,59055.12328611573,66.47978457426177,17049.859180893684,13810.385936523886,8366.9132763202,10800.0,10800.0
2025-05-20,36335.7603104977,1787.6227770029936,0.0,38123.3830875007,59847.38479706971,61080.92853619247,0.0,18151.459086279207,14702.681859886157,3104.7564931327634,10800.0,10800.0
2025-05-21,34773.60369344607,4641.230694055039,0.0,39414.83438750111,55868.94809935657,59850.43663561531,0.0,19104.43282934036,15474.59059176569,4857.979114707317,10800.0,10800.0
2025-05-22,36878.54977547966,796.9487037271905,0.0,37675.49847920685,59063.840931642626,59124.52252902763,0.0,17529.754135491974,14199.100849748502,4977.238426617496,10800.0,10800.0
2025-05-23,20437.812465254323,-2145.7509017804,0.0,18292.061563473922,36247.212156666996,31494.96103236217,0.0,18559.943770388276,15338.17534945318,21852.243728093745,10800.0,10461.532338401474
2025-05-24,18399.620816509458,-1432.0933412486252,0.0,16967.52747526083,33306.65283630966,30175.24248468093,0.0,20079.106605827954,15959.45545528197,22301.089950801615,10461.532338401474,10800.0
2025-05-25,32865.582336057494,6872.64382780153,0.0,39738.22616385903,54415.16499623966,59052.68037212605,0.0,16893.457256576163,13683.70037782669,7297.913310043252,10800.0,10800.0
2025-05-26,36428.91863734751,2837.492623453329,0.0,39266.411260800836,58993.63721108204,62438.69426998344,0.0,18482.060594352,14970.46908142512,4347.269807056567,10800.0,10800.0
2025-05-27,34972.16837909275,3873.9172282289933,0.0,38846.085607321744,56117.4374249052,58454.48036512139,0.0,19528.292557067667,15817.91697122481,5353.737479278532,10800.0,10800.0
2025-05-28,39321.27061347141,449.4099568520824,0.0,39770.68057032349,65078.60702287587,61173.3094950907,0.0,17660.859498764246,14305.296193999042,5543.922090325499,10800.0,10800.0
2025-05-29,38984.813370390926,2872.1348179364095,0.0,41856.94818832733,63986.614354611316,64961.14130166004,0.0,17909.47097974661,14506.671493594753,7448.218315508189,10800.0,10800.0
2025-05-30,21186.21363873479,-2437.009080278082,0.0,18749.204558456706,37065.4909166874,31683.363674303604,0.0,18574.22487764241,15122.005958370428,21634.911488364953,10800.0,10714.573547244368
2025-05-31,20005.187395004563,-1657.2993332037875,0.0,18347.888061800775,35878.26309611452,32154.694489301346,0.0,18847.276454597762,15189.410120744122,20107.646605447706,10714.573547244368,10800.0
2025-06-01,43611.48174485341,14102.841914012226,0.0,57714.32365886564,73181.44867359671,78861.14772075214,0.0,20197.90059168554,16360.29947926529,3798.7203083319046,10800.0,10800.0
2025-06-02,50714.92303305763,4675.695890721065,0.0,55390.6189237787,82220.58183346406,76085.19316751676,0.0,21504.789825893786,17418.879758973977,3358.475650596944,10800.0,10800.0
2025-06-03,46593.40691659292,6709.677683758549,0.0,53303.08460035147,75694.34008990895,75995.88307225521,0.0,19375.210223637416,15693.920281146311,4122.226296430779,10800.0,10800.0
2025-06-04,53152.92513064938,1965.4830179243108,0.0,55118.4081485737,85711.59892362128,76043.39581203347,0.0,20799.03944994473,16847.22195445523,2446.317499877301,10800.0,10800.0
2025-06-05,44391.45244015401,9434.823638348094,0.0,53826.27607850211,73269.0744691967,77856.79816880735,0.0,20521.635312906736,16622.524603454454,2808.3694426883926,10800.0,10800.0
2025-06-06,29360.585051061116,1493.5717569269032,0.0,30854.15680798802,49903.831557404126,44534.529122202366,0.0,13842.720787403518,11338.441739122314,11175.254673921165,10800.0,10660.180109638372
2025-06-07,26239.278184019815,963.3307285562864,0.0,27202.608912576103,47598.53888844387,45280.01238530372,0.0,12847.745159355592,10280.83567775256,11586.589737034032,10660.180109638372,10800.0
2025-06-08,38264.89620737005,14855.97946253792,0.0,53120.875669907975,62705.87320799057,74871.70305078311,0.0,18654.915089330396,15110.481222357626,6142.345917143676,10800.0,10800.0
2025-06-09,51113.11403233668,2447.0573034774666,0.0,53560.17133581414,81718.87275240681,79768.15507449512,0.0,21013.40066938003,17020.854542197834,4842.896213979596,10800.0,10800.0
2025-06-10,46127.46079056531,6273.33410639344,0.0,52400.79489695875,74402.21615185657,79916.94744462562,0.0,21545.760983839395,17452.06639690991,4204.80862436281,10800.0,10800.0
2025-06-11,50286.45712140889,8054.872098209335,0.0,58341.32921961822,80440.64123738492,86586.62062639568,0.0,22616.247938453293,18319.160830147164,6205.087201422903,10800.0,10800.0
2025-06-12,48730.359419164226,5432.281975490519,0.0,54162.64139465475,78552.52717067787,81998.00419517419,0.0,21712.497253356432,17587.122775218715,5420.238283703142,10800.0,10800.0
2025-06-13,31406.29281883707,-2176.382902699496,49.854547293471285,29279.764463431045,52724.03269937884,44878.51289950052,10.684643654837394,13437.39231251583,11152.234243156636,14258.72577379617,10800.0,10502.28169997909
2025-06-14,25733.861458191983,428.062447255553,0.0,26161.923905447537,43942.73458984885,41391.46558936396,0.0,16897.657512533762,13419.15611513352,11719.621441963725,10502.28169997909,10800.0
2025-06-15,38826.3176721582,21931.671448263776,1457.9025974955698,62215.89171791755,62547.40583661143,83481.76467676065,313.91704364390966,20876.366414738422,16909.856795938125,9202.197768270926,10800.0,10800.0
2025-06-16,49159.55121111951,7854.228972854438,0.0,57013.780183973955,78974.4164076623,83967.40427542868,0.0,20613.153760938083,16696.654546359838,7356.852244183777,10800.0,10800.0
2025-06-17,50963.80202148814,7225.301326176928,0.0,58189.10334766507,81964.13584092367,85565.40559450864,0.0,21655.180151745997,17540.695922914252,6813.910149010239,10800.0,10800.0
2025-06-18,51501.03278007827,6367.43748033494,0.0,57868.47026041321,82994.77782077549,83321.11415565791,0.0,18418.085385590704,14918.649162328471,8893.287032395678,10800.0,10800.0
2025-06-19,49116.58293242178,5366.436058560437,23.5416344807558,54506.56062546297,78827.25861923763,80249.45754202579,3.4920469451540157,20993.918359207742,17005.073870958273,8004.600900721479,10800.0,10800.0
2025-06-20,32173.277618572698,-4074.2095432975702,780.7133856581984,28879.781460933325,53401.342760907384,44319.10971158164,175.37982314587245,12018.394570938135,10485.296966666667,20560.811080456035,10800.0,9966.225150881353
2025-06-21,25553.693460122602,-653.9168167651162,0.0,24899.776643357487,43644.61652670896,40861.01196203067,0.0,18160.18666728714,13959.353836295802,17325.43873103934,9966.225150881353,10800.0
2025-06-22,41490.29854372565,13776.905714060831,0.0,55267.20425778648,68337.7685601294,78716.28588021743,0.0,20060.627915212117,16249.108611321815,7447.425476327141,10800.0,10800.0
2025-06-23,50423.958381829914,1893.601273744983,0.0,52317.5596555749,79721.76617801655,77882.18104582882,0.0,19294.143614184894,15628.256327489768,7155.007759133712,10800.0,10800.0
2025-06-24,58188.34792758392,2098.214565341328,0.0,60286.56249292525,91468.47346742022,89234.57705414554,0.0,20879.58607158534,16912.464717984127,8998.663450544325,10800.0,10800.0
2025-06-25,51060.02403266119,3128.009506449581,0.0,54188.03353911077,81765.9014947679,81605.70218082712,0.0,18985.533750789913,15378.282338139832,7561.029401510393,10800.0,10800.0
2025-06-26,49630.13011485035,3195.80618089004,0.0,52825.93629574039,78640.92920276188,80153.45827945524,0.0,19312.62989475088,15643.230214748215,8936.674766119238,10800.0,10800.0
